"Week_ending_friday","Week_number","Dubai_crude_USD.p.bbl","NZ_US_exrate","Dubai_crude_NZD.p.bbl","Diesel_importer_cost_NZc.p.l","Diesel_ETS_NZc.p.l","Diesel_GST_NZc.p.l","Diesel_taxes_NZc.p.l","Diesel_price_excl_taxes_NZc.p.l","Diesel_main_port_price_NZc.p.l","Diesel_discounted_retail_price_NZc.p.l","Diesel_importer_margin_NZc.p.l","Diesel_margin_trend_NZc.p.l","Petrol_importer_cost_NZc.p.l","Petrol_ETS_NZc.p.l","Petrol_GST_NZc.p.l","Petrol_taxes_NZc.p.l","Petrol_price_excl_taxes_NZc.p.l","Petrol_main_port_price_NZc.p.l","Petrol_discounted_retail_price_NZc.p.l","Petrol_importer_margin_NZc.p.l","Petrol_margin_trend_NZc.p.l","Diesel_main_port_price_excl_taxes_NZc.p.l"
2006-06-09,"2006w23",65.77,0.629,104.57,96.3,0,14.2,14.6,113.3,127.9,127.9,17.4,15.1865284038007,89.3,0,19,67.4,103.5,170.9,170.9,13.5,14.6286384999014,113.3
2006-06-16,"2006w24",63.7,0.625,101.89,95.4,0,14.2,14.6,113.3,127.9,127.9,17.1,15.2003937163276,88.1,0,19,67.4,103.5,170.9,170.9,14.2,14.6237543036849,113.3
2006-06-23,"2006w25",63.99,0.616,103.94,94.3,0,14,14.4,111.8,126.2,126.2,16.4,15.1983523995003,85.4,0,18.8,67.2,102,169.2,169.2,13.9,14.5805173134959,111.8
2006-06-30,"2006w26",66.66,0.603,110.54,96.9,0,13.8,14.1,109.8,123.9,123.9,15.5,15.196311082673,91.2,0,18.5,66.9,100,166.9,166.9,14.6,14.5372803233069,109.8
2006-07-07,"2006w27",68.81,0.607,113.42,98,0,13.8,14.1,109.8,123.9,123.9,12.9,15.1942697658456,92.3,0,18.9,67.2,102.5,169.8,169.8,11.4,14.4940433331178,109.8
2006-07-14,"2006w28",69.58,0.615,113.11,97.1,0,13.8,14.1,109.8,123.9,123.9,11.8,15.1922284490183,91.2,0,19,67.4,103.5,170.9,170.9,11.2,14.4508063429288,109.8
2006-07-21,"2006w29",69.19,0.623,111.08,95.6,0,14.1,14.4,112.1,126.5,126.5,15,15.190187132191,91.1,0,19.4,67.8,107,174.8,174.8,15.8,14.4075693527398,112.1
2006-07-28,"2006w30",68.34,0.622,109.82,94.9,0,14.2,14.6,113.3,127.9,127.9,17.8,15.1881458153636,90.7,0,19.7,68,108.9,176.9,176.9,17.7,14.3643323625507,113.3
2006-08-04,"2006w31",70.17,0.62,113.22,96.7,0,14,14.3,111.4,125.8,125.8,16.6,15.1861044985363,93.5,0,19.7,68,108.9,176.9,176.9,18.1,14.3210953723617,111.5
2006-08-11,"2006w32",71.21,0.628,113.39,97.8,0,13.9,14.2,110.7,124.9,124.9,14,15.184063181709,91.3,0,19.7,68,108.9,176.9,176.9,15.4,14.2778583821727,110.7
2006-08-18,"2006w33",68.17,0.636,107.18,95,0,13.9,14.2,110.7,124.9,124.9,12.8,15.1602726997079,84.4,0,19.2,67.6,105.4,173,173,14.1,14.230063307667,110.7
2006-08-25,"2006w34",68.12,0.638,106.85,94.5,0,13.8,14.1,109.9,124,124,14.9,15.1364822177069,83.3,0,18.5,66.9,100,166.9,166.9,15.5,14.1822682331614,109.9
2006-09-01,"2006w35",65.21,0.645,101.1,92.3,0,13.5,13.9,108,121.9,121.9,13.5,15.1126917357058,77.2,0,18.4,66.8,98.7,165.5,165.5,15.4,14.1344731586558,108
2006-09-08,"2006w36",63.42,0.65,97.58,89.6,0,13.4,13.7,106.5,120.2,120.2,14.2,15.0889012537048,70.8,0,17.6,66,92.5,158.5,158.5,15.3,14.0866780841501,106.5
2006-09-15,"2006w37",60.05,0.647,92.8,82.7,0,13.1,13.5,104.8,118.3,118.3,15.3,15.0651107717037,68.3,0,17.2,65.5,88.9,154.5,154.5,18.1,14.0388830096445,104.8
2006-09-22,"2006w38",57.53,0.661,86.98,77.5,0,12.7,13,100.9,113.9,113.9,18.2,15.0413202897027,66.4,0,16.5,64.9,83.7,148.6,148.6,15.5,13.9910879351389,100.9
2006-09-29,"2006w39",56.52,0.66,85.61,76.2,0,11.8,12.2,94,106.2,106.2,16.6,15.0175298077016,65.4,0,16.2,64.6,81.1,145.6,145.6,14.7,13.9432928606332,94
2006-10-06,"2006w40",56.27,0.659,85.37,75.7,0,11.4,11.8,91.2,103.9,103,15,14.9937393257006,64,0,15.9,64.2,78.5,143.9,142.8,13.2,13.8954977861276,92.0003883495146
2006-10-13,"2006w41",56.29,0.659,85.41,74.2,0,11.4,11.8,91.2,103.9,103,15.4,14.9512681759942,62.3,0,15.9,64.2,78.5,143.9,142.8,14.6,13.856228207536,92.0003883495146
2006-10-20,"2006w42",56.73,0.662,85.66,72.9,0,11.4,11.8,91.2,103.9,103,17,14.9087970262878,62.1,0,15.9,64.2,78.5,143.9,142.8,16.2,13.8169586289443,92.0003883495146
2006-10-27,"2006w43",56.77,0.66,86.07,72.5,0,11.4,11.8,91.2,103.9,103,18.3,14.8663258765815,61.7,0,15.9,64.2,78.5,143.9,142.8,16.4,13.7776890503527,92.0003883495146
2006-11-03,"2006w44",55.48,0.669,82.91,68.6,0,11.3,11.6,89.9,102.5,101.6,17.4,14.8238547268751,59.1,0,15.7,64.1,77.3,142.5,141.3,15.6,13.7384194717611,90.7999015748031
2006-11-10,"2006w45",57.53,0.668,86.12,68.8,0,10.9,11.2,86.7,98.9,98,18.1,14.7813835771688,60.9,0,15.3,63.7,74.1,138.9,137.8,14.9,13.6991498931695,87.5998979591837
2006-11-17,"2006w46",56.57,0.662,85.4,70.5,0,10.9,11.2,86.7,98.9,98,17.9,14.7389124274624,61.8,0,15.3,63.7,74.1,138.9,137.8,13.2,13.6598803145778,87.5998979591837
2006-11-24,"2006w47",56.13,0.669,83.9,72,0,10.9,11.2,86.7,98.9,98,16.3,14.6964412777561,63.1,0,15.3,63.7,74.1,138.9,137.8,12.3,13.6206107359862,87.5998979591837
2006-12-01,"2006w48",58.97,0.677,87.1,72.1,0,10.9,11.2,86.7,98.9,98,14.8,14.6539701280497,65,0,15.4,63.8,75.1,140,138.9,12,13.5813411573946,87.5998979591837
2006-12-08,"2006w49",59.76,0.688,86.92,70.9,0,10.9,11.2,86.7,98.9,98,14.6,14.6054861825704,64.3,0,15.8,64.1,77.6,142.9,141.8,12.7,13.560241910563,87.5998979591837
2006-12-15,"2006w50",58.23,0.689,84.46,71.9,0,10.9,11.2,86.7,98.9,98,15.8,14.5570022370911,65.7,0,15.8,64.1,77.6,142.9,141.8,13.4,13.5391426637315,87.5998979591837
2006-12-22,"2006w51",58.44,0.693,84.29,71.7,0,10.9,11.2,86.7,98.9,98,14.8,14.5085182916118,67,0,15.8,64.1,77.6,142.9,141.8,11.9,13.5180434168999,87.5998979591837
2006-12-29,"2006w52",56.88,0.703,80.95,69,0,10.9,11.2,86.7,98.9,98,15.1,14.4600343461324,65.8,0,15.8,64.1,77.6,142.9,141.8,10.6,13.4969441700683,87.5998979591837
2007-01-05,"2007w01",53.55,0.704,76.05,67.4,0,10.7,11.1,85.2,98.9,96.3,16.3,14.4115504006531,63.3,0,15.6,63.9,76.2,142.9,140.2,10.4,13.4758449232368,87.5111111111111
2007-01-12,"2007w02",51.2,0.689,74.27,68.1,0,10.4,10.8,83.2,96.6,94,15.8,14.3630664551738,60.6,0,15.3,63.7,74.2,140.6,137.9,11,13.4547456764052,85.5123404255319
2007-01-19,"2007w03",49.55,0.694,71.44,66.9,0,10.1,10.5,80.8,93.9,91.3,12.7,14.3145825096945,57.6,0,15,63.4,71.8,137.9,135.2,11.2,13.4336464295736,83.1123767798467
2007-01-26,"2007w04",51.83,0.699,74.17,67.2,0,10.1,10.5,80.8,93.9,91.3,13.9,14.2660985642152,58.9,0,15,63.4,71.8,137.9,135.2,14.2,13.4125471827421,83.1123767798467
2007-02-02,"2007w05",53.36,0.691,77.26,70.3,0,10.1,10.5,80.8,93.9,91.3,13.6,14.2229940905865,61.5,0,15,63.4,71.8,137.9,135.2,12.9,13.4196120008022,83.1123767798467
2007-02-09,"2007w06",55.44,0.684,81.03,72.6,0,10.4,10.8,83.1,96.5,93.9,12.8,14.1798896169578,63.6,0,15.3,63.7,74.1,140.5,137.8,12.6,13.4266768188623,85.4120340788072
2007-02-16,"2007w07",54.31,0.688,78.89,69.9,0,10.8,11.2,86.1,99.9,97.3,13.5,14.1367851433291,62.4,0,15.7,64.1,77.1,143.9,141.2,13.6,13.4337416369224,88.411408016444
2007-02-23,"2007w08",56.99,0.703,81.09,69.4,0,10.7,11.1,85.6,99.3,96.7,15.7,14.0936806697004,64.7,0,15.7,64.1,77.1,143.9,141.2,14.7,13.4408064549825,87.9123061013444
2007-03-02,"2007w09",58.94,0.702,83.91,71.3,0,10.4,10.7,82.6,95.9,93.3,13.2,14.0505761960717,68.8,0,15.8,64.1,77.6,144.5,141.8,12.9,13.4478712730426,84.9101822079314
2007-03-09,"2007w10",58.45,0.682,85.73,73.4,0,10.6,10.9,84.1,97.6,95,12.8,14.007471722443,73.1,0,16.4,64.7,82.6,150,147.3,13.8,13.4549360911028,86.4098947368421
2007-03-16,"2007w11",57.63,0.693,83.17,71.9,0,10.8,11.2,86.1,99.9,97.3,12.8,13.9643672488143,72,0,16.7,65.1,85.5,153.3,150.6,12.4,13.4620009091629,88.411408016444
2007-03-23,"2007w12",58.02,0.705,82.28,70.9,0,10.8,11.2,86.1,99.9,97.3,14.2,13.9212627751856,70.6,0,17,65.4,87.8,155.9,153.2,15.8,13.469065727223,88.411408016444
2007-03-30,"2007w13",61.86,0.714,86.7,74,0,10.8,11.2,86.1,99.9,97.3,15.2,13.8829387756105,72.8,0,17,65.4,87.8,155.9,153.2,17.2,13.5009206956005,88.411408016444
2007-04-06,"2007w14",63.75,0.72,88.55,75.7,0,11,11.4,88,100.5,99.4,14,13.8446147760354,74,0,17.3,66.2,89,155.9,155.3,16.2,13.532775663978,88.9782696177062
2007-04-13,"2007w15",64.42,0.728,88.5,75.8,0,10.8,11.1,85.8,97.9,96.9,10,13.8062907764603,74.3,0,16.8,65.8,85.5,151.9,151.3,11.5,13.5646306323555,86.6885448916409
2007-04-20,"2007w16",62.84,0.744,84.5,73.8,0,10.8,11.1,85.8,97.9,96.9,10,13.7679667768852,73,0,16.8,65.8,85.5,151.9,151.3,11.2,13.596485600733,86.6885448916409
2007-04-27,"2007w17",64.01,0.744,86,75.5,0,10.8,11.2,86.3,98.5,97.4,12.5,13.7296427773101,76.1,0,16.9,65.9,86,152.5,151.8,13,13.6283405691105,87.1780287474333
2007-05-04,"2007w18",63.47,0.739,85.93,76.1,0,11.2,11.6,89.3,101.9,100.9,13.8,13.6913187777351,78.1,0,17.3,66.2,89,155.9,155.3,12.9,13.660195537488,90.1889990089197
2007-05-11,"2007w19",62.55,0.734,85.27,76.7,0,11.1,11.5,88.4,100.9,99.9,12.3,13.65299477816,78.8,0,17.1,66.1,88.1,154.9,154.3,10,13.6920505058655,89.2888888888889
2007-05-18,"2007w20",64.79,0.735,88.15,77.2,0,11,11.4,87.9,100.3,99.3,11.2,13.6146707785849,81.6,0,17.1,66.1,87.6,154.3,153.7,8.8,13.723905474243,88.789224572004
2007-05-25,"2007w21",66.39,0.728,91.17,78.8,0,11,11.4,88,100.5,99.4,10.9,13.5801686491905,82.3,0,17.1,66.1,87.8,154.5,153.8,6.1,13.7464416881186,88.9782696177062
2007-06-01,"2007w22",63.85,0.73,87.53,77.7,0,10.8,11.1,85.8,97.9,96.9,6.9,13.5456665197962,79.1,0,16.8,65.8,85.5,151.9,151.3,3.2,13.7689779019942,86.6885448916409
2007-06-08,"2007w23",65.73,0.751,87.56,75.7,0,10.9,11.3,87,99.3,98.3,9.4,13.5111643904018,75,0,17,66,86.7,153.3,152.7,7.7,13.7915141158698,87.8891149542218
2007-06-15,"2007w24",65.61,0.752,87.23,75.8,0,11.3,11.7,90.2,102.9,101.9,14.5,13.4766622610075,73.2,0,17.4,66.4,89.9,156.9,156.3,14.9,13.8140503297454,91.0891069676153
2007-06-22,"2007w25",66.95,0.758,88.38,76.6,0,11.3,11.7,90.2,102.9,101.9,14.4,13.4421601316131,73,0,17.4,66.4,89.9,156.9,156.3,16.7,13.836586543621,91.0891069676153
2007-06-29,"2007w26",66.37,0.766,86.66,75.1,0,11.3,11.7,90.2,102.9,101.9,13.6,13.4076580022187,73.5,0,17.4,66.4,89.9,156.9,156.3,16.9,13.8591227574966,91.0891069676153
2007-07-06,"2007w27",68.54,0.78,87.85,75.2,0,11.3,11.6,89.9,102.9,101.6,14.9,13.3731558728244,74.2,0,17.4,67.9,88.5,157.5,156.4,15,13.8816589713722,91.1554133858268
2007-07-13,"2007w28",70.31,0.781,90,77.3,0,11.3,11.6,89.9,102.9,101.6,14.8,13.33865374343,73.7,0,17.3,67.8,87.9,156.9,155.8,13.7,13.9041951852478,91.1554133858268
2007-07-20,"2007w29",70.21,0.792,88.69,77.2,0,11.3,11.6,89.9,102.9,101.6,12.6,13.3190045815563,71.1,0,17.3,67.8,87.9,156.9,155.8,14.2,13.9050489645689,91.1554133858268
2007-07-27,"2007w30",70.27,0.798,88.05,75.6,0,11.3,11.6,89.9,102.9,101.6,12.8,13.2993554196825,68.4,0,17,67.5,85.3,153.9,152.8,14.2,13.9059027438899,91.1554133858268
2007-08-03,"2007w31",70.11,0.766,91.57,78.6,0,11.3,11.6,89.9,102.9,101.6,14.3,13.2797062578088,69.5,0,17,67.5,85.3,153.9,152.8,16.9,13.906756523211,91.1554133858268
2007-08-10,"2007w32",66.38,0.761,87.2,75.9,0,11.3,11.6,89.9,102.9,101.6,11.3,13.2600570959351,66.9,0,17,67.5,85.3,153.9,152.8,15.8,13.9076103025321,91.1554133858268
2007-08-17,"2007w33",66.81,0.721,92.7,79,0,11.3,11.7,90.3,103.3,102,14.4,13.2404079340614,70.5,0,17,67.6,85.7,154.3,153.2,18.7,13.9084640818532,91.4559803921569
2007-08-24,"2007w34",66.17,0.701,94.41,80.6,0,11.6,12,92.6,105.9,104.6,13.6,13.2207587721876,70.9,0,17.3,67.8,87.9,156.9,155.8,17.4,13.9093178611742,93.7558317399618
2007-08-31,"2007w35",67.8,0.709,95.63,81.5,0,11.6,12,92.6,105.9,104.6,12,13.2011096103139,73.2,0,17.3,67.8,87.9,156.9,155.8,17.1,13.9101716404953,93.7558317399618
2007-09-07,"2007w36",70.15,0.697,100.71,85.8,0,11.9,12.3,95.2,108.8,107.4,13.7,13.1814604484402,75.8,0,17.5,68.1,89.9,159,157.9,16.7,13.9110254198164,96.3448789571695
2007-09-14,"2007w37",72.95,0.701,104.06,88.5,0,12.4,12.8,99.2,113.3,112,13.4,13.1634010301831,75.8,0,17.9,68.4,92.6,162.2,161.1,16.9,13.9007268606114,100.356071428571
2007-09-21,"2007w38",74.95,0.724,103.52,87.1,0,13.1,13.4,104.2,118.9,117.6,15.7,13.145341611926,76.8,0,18.1,68.6,94.2,163.9,162.8,18.4,13.8904283014063,105.35518707483
2007-09-28,"2007w39",75.68,0.747,101.32,84.7,0,13.1,13.4,104.2,118.9,117.6,17.1,13.1272821936689,74.9,0,18.1,68.6,94.2,163.9,162.8,17.4,13.8801297422013,105.35518707483
2007-10-05,"2007w40",73.1,0.759,96.37,82,0,12.5,12.9,99.8,114.9,112.6,15.1,13.1092227754118,72,0,17.5,68,89.4,159.9,157.5,14.6,13.8698311829963,101.744671403197
2007-10-12,"2007w41",74.33,0.765,97.16,82.1,0,12.2,12.5,97,111.8,109.5,15,13.0911633571547,73.6,0,17.2,67.8,87.2,157.3,154.9,15.2,13.8595326237913,99.0437442922374
2007-10-19,"2007w42",78.63,0.758,103.73,86,0,12.5,12.9,99.6,114.8,112.5,17.6,13.0731039388976,77.7,0,17.7,68.2,91.1,161.8,159.3,17.5,13.8492340645862,101.644444444444
2007-10-26,"2007w43",79.73,0.755,105.57,87.5,0,12.6,13,100.8,116,113.8,14.8,13.0550445206405,79.3,0,17.8,68.4,92.2,163,160.6,14.5,13.8389355053812,102.756414762742
2007-11-02,"2007w44",84.4,0.767,110.01,90.4,0,13,13.4,104,119.6,117.3,16.4,13.0369851023834,81.7,0,18.3,68.8,95.5,166.8,164.3,16.2,13.8286369461762,105.945098039216
2007-11-09,"2007w45",87.83,0.773,113.6,94,0,13.1,13.4,104.2,119.9,117.6,13.8,13.0149549860601,84.3,0,18.5,69,97.4,168.9,166.5,15.7,13.7924290059044,106.243792517007
2007-11-16,"2007w46",85.05,0.756,112.57,94.9,0,13.1,13.5,104.7,120.5,118.2,10.8,12.9929248697367,85.4,0,18.5,69,97.4,168.9,166.5,13.1,13.7562210656326,106.745093062606
2007-11-23,"2007w47",88.32,0.756,116.8,98.5,0,13.5,13.9,107.6,123.8,121.5,12.8,12.9708947534133,87.9,0,18.7,69.3,99.4,171,168.6,13.9,13.7200131253608,109.644444444444
2007-11-30,"2007w48",85.99,0.763,112.68,97.4,0,14,14.3,111.3,127.9,125.6,12.8,12.9488646370899,86.6,0,19.1,69.6,101.9,173.9,171.5,14,13.683805185089,113.343630573248
2007-12-07,"2007w49",84.27,0.768,109.79,94.4,0,13.8,14.1,109.8,126.2,123.9,12.4,12.9268345207666,83.5,0,18.9,69.4,100.4,172.2,169.8,13.8,13.6475972448172,111.84382566586
2007-12-14,"2007w50",85.63,0.779,109.89,95.3,0,13.6,14,108.6,124.9,122.6,14.3,12.9048044044432,83.8,0,18.7,69.3,99.2,170.9,168.5,15.8,13.6113893045454,110.644861337684
2007-12-21,"2007w51",85.49,0.759,112.69,99.6,0,13.6,14,108.6,124.9,122.6,13.3,12.8827742881198,86.1,0,18.7,69.3,99.2,170.9,168.5,15.4,13.5751813642736,110.644861337684
2007-12-28,"2007w52",89.75,0.767,116.96,99.7,0,13.6,14,108.6,124.9,122.6,9,12.8607441717964,88.5,0,18.7,69.3,99.2,170.9,168.5,13.1,13.5389734240018,110.644861337684
2008-01-04,"2008w00",91.08,0.773,117.82,101.2,0,13.7,14.1,109.3,125.8,123.3,9.5,12.8365676580056,94.3,0,18.9,69.4,100.3,171.6,169.7,11.8,13.447127972449,111.422222222222
2008-01-11,"2008w01",89.16,0.772,115.42,98.3,0,14.3,14.6,113.8,130.9,128.5,12.6,12.8123911442148,92.5,0,19.3,69.9,104.1,175.9,174,9.8,13.3552825208963,116.032918287938
2008-01-18,"2008w02",85.15,0.777,109.65,94.4,0,14,14.4,111.9,128.8,126.3,13.7,12.788214630424,87.9,0,19.1,69.6,102.2,173.8,171.8,9.7,13.2634370693435,114.12288202692
2008-01-25,"2008w03",83.35,0.762,109.39,93.4,0,13.7,14.1,109.4,125.9,123.5,15,12.7640381166332,88,0,18.8,69.3,99.7,170.9,169,11.7,13.1715916177907,111.533765182186
2008-02-01,"2008w04",86.43,0.779,110.92,94,0,13.7,14.1,109.4,125.9,123.5,16,12.7398616028424,88.4,0,18.8,69.3,99.7,170.9,169,11.6,13.079746166238,111.533765182186
2008-02-08,"2008w05",84.43,0.79,106.88,91.9,0,13.3,13.7,106.2,122.3,119.9,12.2,12.7156850890516,85.7,0,18.8,69.3,99.7,170.9,169,11.3,12.9879007146852,108.333778148457
2008-02-15,"2008w06",89.71,0.788,113.89,96.9,0,13.2,13.5,104.9,120.9,118.5,13,12.6915085752608,88.9,0,18.5,69,97.1,168,166.1,11.5,12.8960552631324,107.132658227848
2008-02-22,"2008w07",92.17,0.796,115.8,90.9,0,13.7,14.1,109.5,126,123.6,12.7,12.66733206147,87.3,0,18.8,69.4,100.2,171.5,169.6,11.3,12.8042098115796,111.633980582524
2008-02-29,"2008w08",93.41,0.814,114.77,98.9,0,14.1,14.4,112.1,128.9,126.5,21.2,12.6467489035724,92.5,0,19.2,69.8,103.2,174.9,173,15.9,12.679203348015,114.232490118577
2008-03-07,"2008w09",95.39,0.801,119.03,103.3,0,14.1,14.4,112.1,128.9,126.5,13.2,12.6261657456748,92.5,0,19.2,69.8,103.2,174.9,173,10.7,12.5541968844503,114.232490118577
2008-03-14,"2008w10",98.69,0.802,123,109.9,0,14.4,14.8,114.9,132.1,129.7,11.6,12.6055825877772,95.6,0,19.4,69.9,104.7,176.6,174.7,12.2,12.4291904208856,117.033538936006
2008-03-21,"2008w11",96.31,0.806,119.55,111.6,0,14.6,14.9,116.1,133.4,131,6.1,12.5849994298795,91.6,0,19.6,70.1,105.9,177.9,176,10.3,12.304183957321,118.232519083969
2008-03-28,"2008w12",97.05,0.804,120.68,110.1,0,14.6,14.9,116.1,133.4,131,4.4,12.5644162719819,93.3,0,19.6,70.1,105.9,177.9,176,14.2,12.1791774937563,118.232519083969
2008-04-04,"2008w13",96.22,0.788,122.12,113.4,0,15.1,15.5,120.7,137,136.2,10.6,12.5438331140843,96.3,0,19.8,70.3,107.9,179,178.2,14.6,12.0541710301916,121.411306901615
2008-04-11,"2008w14",100.96,0.796,126.89,119.1,0,15.5,15.8,123.5,140.2,139.4,10.2,12.5232499561867,100.1,0,20,70.6,109.8,181.2,180.4,13.5,11.929164566627,124.311047345768
2008-04-18,"2008w15",104.86,0.79,132.76,122.9,0,16.2,16.5,129.1,146.5,145.7,10,12.502666798289,101.7,0,20.3,70.9,112.1,183.8,182.9,12,11.8041581030623,129.911050102951
2008-04-25,"2008w16",109.16,0.794,137.43,124.1,0,17,17.3,135.5,153.7,152.9,12.6,12.4975813499553,103.4,0,20.7,71.2,114.9,187,186.1,13.3,11.7022242848666,136.311052975801
2008-05-02,"2008w17",107.7,0.78,138.08,124.5,0,17.3,17.6,137.9,156.4,155.6,13.8,12.4924959016215,103.9,0,20.9,71.4,116.4,188.6,187.8,12.9,11.6002904666709,138.711053984576
2008-05-09,"2008w18",116.63,0.781,149.4,128,0,17.3,17.7,138.4,156.9,156.1,13.9,12.4874104532878,108.2,0,20.9,71.4,116.6,188.9,188.1,12.7,11.4983566484752,139.11133888533
2008-05-16,"2008w19",119.76,0.764,156.79,141.8,0,17.7,18.1,141.6,160.5,159.7,13.6,12.482325004954,115,0,21.3,71.8,119.8,192.5,191.6,11.6,11.3964228302794,142.311333750783
2008-05-23,"2008w20",124.91,0.777,160.82,147.4,0,18.5,18.8,147.4,167,166.2,5.6,12.4772395566202,118.5,0,21.8,72.3,123.9,197,196.2,8.9,11.2944890120837,148.110950661853
2008-05-30,"2008w21",123.07,0.785,156.75,143.4,0,19.2,19.6,153.5,173.9,173.1,6.1,12.4721541082865,117.8,0,22.2,72.8,127.3,200.9,200.1,8.8,11.192555193888,154.211265164645
2008-06-06,"2008w22",121.62,0.775,156.87,140.3,0,19.2,19.6,153.5,173.9,173.1,10.1,12.4670686599527,118.6,0,22.2,72.8,127.3,200.9,200.1,9.5,11.0906213756923,154.211265164645
2008-06-13,"2008w23",129.74,0.757,171.41,152.1,0,19.8,20.2,158.3,179.3,178.4,18,12.461983211619,126.9,0,22.8,73.4,132.1,206.3,205.4,13.5,10.9886875574966,159.000112107623
2008-06-20,"2008w24",129.23,0.756,171,149.8,0,20.4,20.8,162.8,184.4,183.6,10.7,12.4815762818984,125.6,0,23.4,73.9,136.6,211.4,210.6,9.8,10.9440481916502,163.511111111111
2008-06-27,"2008w25",130.89,0.758,172.79,152.4,0,20.4,20.8,162.8,184.4,183.6,13,12.5011693521779,127.2,0,23.4,73.9,136.6,211.4,210.6,11.1,10.8994088258039,163.511111111111
2008-07-04,"2008w26",137.27,0.759,180.75,157.4,0,20.3,20.6,161.7,185.3,182.3,9.2,12.5207624224574,130.8,0,23.3,75.9,134,212.3,209.9,6.9,10.8547694599575,164.36593527153
2008-07-11,"2008w27",134.98,0.756,178.58,156.5,0,20.8,21.2,166,190.2,187.2,8.6,12.5403554927369,128.4,0,23.9,76.4,138.4,217.2,214.8,7.6,10.8101300941112,168.666666666667
2008-07-18,"2008w28",132.05,0.766,172.43,150.1,0,20.9,21.2,166.5,190.8,187.8,10,12.5599485630164,122.6,0,23.9,76.5,138.9,217.8,215.4,10.6,10.7654907282648,169.266134185304
2008-07-25,"2008w29",123.13,0.754,163.38,141.9,0,20.5,20.8,163.5,187.3,184.3,13.4,12.5795416332959,114.7,0,23.2,75.8,133.3,211.5,209.1,10.8,10.7208513624185,166.166304937602
2008-08-01,"2008w30",121.01,0.739,163.86,139.2,0,20,20.3,159.4,182.8,179.8,17.5,12.5991347035754,113.8,0,22.6,75.1,128.3,205.8,203.4,13.5,10.6762119965721,162.166295884316
2008-08-08,"2008w31",115.59,0.723,159.84,132.6,0,19.7,20,156.9,179.9,176.9,17.7,12.6187277738549,112.5,0,22.3,74.8,125.7,202.9,200.5,11.9,10.6315726307258,159.565912945167
2008-08-15,"2008w32",109.68,0.699,156.93,129.9,0,19.4,19.8,154.9,177.6,174.6,22.3,12.6515081891572,112.6,0,22.2,74.7,125,202,199.7,12.5,10.640663914601,157.466666666667
2008-08-22,"2008w33",111.14,0.712,156.12,127.1,0,18.2,18.6,145.2,166.8,163.8,15.3,12.6842886044596,110.8,0,21.9,74.5,123.1,199.9,197.5,10.5,10.6497551984761,147.866666666667
2008-08-29,"2008w34",112.16,0.703,159.64,129.3,0,17.4,17.8,139.1,159.9,156.9,12,12.7170690197619,114,0,21.9,74.5,123.1,199.9,197.5,12.3,10.6588464823513,141.767304015296
2008-09-05,"2008w35",103.7,0.686,151.19,126.2,0,17.4,17.8,139.1,159.9,156.9,9.8,12.7498494350643,112.2,0,21.9,74.5,123.1,199.9,197.5,9.1,10.6679377662265,141.767304015296
2008-09-12,"2008w36",96.92,0.665,145.78,124.5,0,17.4,17.8,139.1,159.9,156.9,12.9,12.7826298503667,113,0,21.9,74.5,123.1,199.9,197.5,10.9,10.6770290501017,141.767304015296
2008-09-19,"2008w37",87.52,0.663,132.09,120.4,0,17.1,17.5,136.8,157.3,154.3,12.3,12.815410265669,107.4,0,21.8,74.3,121.5,198.2,195.8,8.5,10.6861203339768,139.467530784187
2008-09-26,"2008w38",96.69,0.685,141.09,124,0,16.8,17.1,133.8,153.9,150.9,13.3,12.8481906809714,111.3,0,21.5,74.1,119.5,195.9,193.5,12.1,10.695211617852,136.466003976143
2008-10-03,"2008w39",88.12,0.67,131.44,117.3,0,16.3,16.7,130,151.3,146.7,6,12.8809710962737,106.6,0,20.9,73.5,114.6,193.3,188.1,3.3,10.7043029017272,134.088888888889
2008-10-10,"2008w40",75.1,0.625,120.25,109.5,0,15.9,16.3,127,147.9,143.2,9.6,12.920105280258,104,0,20.5,73.1,111.6,189.9,184.6,5,10.736828340986,131.078142458101
2008-10-17,"2008w41",65.28,0.612,106.7,101.6,0,15.7,16.1,125.4,146.2,141.5,16,12.9592394642422,97.1,0,20.4,73,110.5,188.8,183.5,6.5,10.7693537802448,129.57851590106
2008-10-24,"2008w42",59.56,0.606,98.23,97.3,0,14.8,15.1,117.8,137.6,133,16.2,12.9983736482265,85.7,0,19.2,71.8,100.9,177.9,172.6,3.8,10.8018792195036,121.988120300752
2008-10-31,"2008w43",55.32,0.572,96.68,98.9,0,14.1,14.5,112.7,131.9,127.2,15.4,13.0375078322107,82.4,0,18.6,71.2,96.5,172.9,167.6,10.8,10.8344046587624,116.879009433962
2008-11-07,"2008w44",54.39,0.593,91.76,96.6,0,13.7,14,108.9,127.6,123,10,13.076642016195,72.7,0,18,70.5,91.1,166.9,161.6,8.8,10.8669300980212,113.087642276423
2008-11-14,"2008w45",49.19,0.576,85.37,92.4,0,13.5,13.8,107.4,125.9,121.2,10.8,13.1157762001792,66.9,0,17,69.6,83.4,158.2,152.9,10.6,10.89945553728,111.576485148515
2008-11-21,"2008w46",45.2,0.543,83.18,90.1,0,13.2,13.6,105.5,123.8,119.1,13.1,13.1549103841635,59.9,0,16.3,68.8,77.7,151.8,146.5,10.8,10.9319809765388,109.679093198992
